farmStrID,d0,d1,t0,t1,size,sizeInf,sizeDead,sizeRemoved
F956,983,1016,23604,24386,1017,0,0,0
F231,983,1016,23604,24386,1422,0,0,0
F974,980,1016,23532,24387,2833,0,0,0
F456,981,1016,23556,24387,1382,0,0,0
F650,982,1016,23580,24387,3356,0,0,0
F733,981,1016,23556,24388,665,0,0,0
F1099,980,1016,23532,24388,1238,0,0,0
F540,982,1016,23580,24389,1090,0,0,0
F1065,982,1016,23580,24389,1079,0,0,0
F822,982,1016,23580,24389,1331,0,0,0
F1043,983,1016,23604,24389,1434,0,0,0
F785,982,1016,23580,24389,2371,0,0,0
F292,982,1016,23580,24389,1679,0,0,0
F330,983,1016,23604,24397,949,0,0,0
F617,982,1016,23580,24403,791,0,0,0
F217,982,1016,23580,24404,1488,0,0,0
F978,981,1016,23556,24407,1045,0,0,0
F459,984,1016,23628,24407,1905,0,0,0
F1001,983,1016,23604,24407,1298,0,0,0
F765,982,1016,23580,24407,1747,0,0,0
F123,982,1017,23580,24408,1584,0,0,0
F1160,983,1017,23604,24408,2130,0,0,0
F256,982,1017,23580,24408,2140,0,0,0
F791,983,1017,23604,24408,1618,0,0,0
F61,983,1017,23604,24410,2006,0,0,0
F802,983,1017,23604,24410,1559,0,0,0
F1113,981,1017,23556,24410,2333,0,0,0
F587,981,1017,23556,24411,2853,0,0,0
F56,981,1017,23556,24411,808,0,0,0
F515,983,1017,23604,24412,1973,0,0,0
F65,984,1017,23628,24412,859,0,0,0
F348,984,1017,23628,24412,665,0,0,0
F1171,983,1017,23604,24413,2675,0,0,0
F520,983,1017,23604,24413,1835,0,0,0
F11,982,1017,23580,24425,700,0,0,0
F309,985,1017,23652,24426,775,0,0,0
F275,982,1017,23580,24426,2055,0,0,0
F914,983,1017,23604,24429,1132,0,0,0
F1199,983,1017,23604,24430,2012,0,0,0
F253,984,1017,23628,24430,2009,0,0,0
F1114,984,1017,23628,24431,672,0,0,0
F527,984,1018,23628,24433,1475,0,0,0
F704,984,1018,23628,24433,873,0,0,0
F420,984,1018,23628,24433,1074,0,0,0
F185,983,1018,23604,24434,1180,0,0,0
F898,985,1018,23652,24435,1693,0,0,0
F642,984,1018,23628,24436,2257,0,0,0
F1070,984,1018,23628,24436,1702,0,0,0
F1038,984,1018,23628,24436,1796,0,0,0
F752,983,1018,23604,24436,844,0,0,0
F467,983,1018,23604,24436,1610,0,0,0
F475,983,1018,23604,24436,2497,0,0,0
F329,983,1018,23604,24436,1914,0,0,0
F881,985,1018,23652,24437,1696,0,0,0
F239,985,1018,23652,24437,849,0,0,0
F138,984,1018,23628,24437,1857,0,0,0
F794,983,1018,23604,24445,1442,0,0,0
F828,984,1018,23628,24447,1323,0,0,0
F379,984,1018,23628,24450,2687,0,0,0
F356,984,1018,23628,24450,965,0,0,0
F695,986,1018,23676,24451,879,0,0,0
F681,985,1018,23652,24452,2300,0,0,0
F946,984,1018,23628,24454,732,0,0,0
F669,983,1018,23604,24454,1626,0,0,0
F615,985,1018,23652,24454,1816,0,0,0
F806,986,1019,23676,24456,758,0,0,0
F891,983,1019,23604,24456,941,0,0,0
F390,983,1019,23604,24457,1473,0,0,0
F516,986,1019,23676,24457,1205,0,0,0
F1129,985,1019,23652,24457,2010,0,0,0
F544,983,1019,23604,24458,979,0,0,0
F482,985,1019,23652,24459,1779,0,0,0
F523,984,1019,23628,24459,1252,0,0,0
F673,984,1019,23628,24459,1741,0,0,0
F653,986,1019,23676,24460,2118,0,0,0
F1037,985,1019,23652,24461,1161,0,0,0
F775,984,1019,23628,24461,1959,0,0,0
F397,984,1019,23628,24461,1874,0,0,0
F302,986,1019,23676,24461,1392,0,0,0
F224,984,1019,23628,24473,1570,0,0,0
F194,986,1019,23676,24473,808,0,0,0
F1012,984,1019,23628,24475,1600,0,0,0
F1010,985,1019,23652,24475,933,0,0,0
F99,985,1019,23652,24476,1318,0,0,0
F614,986,1019,23676,24477,1295,0,0,0
F622,986,1019,23676,24477,1306,0,0,0
F406,984,1019,23628,24478,2373,0,0,0
F237,986,1019,23676,24478,768,0,0,0
F392,984,1019,23628,24478,2056,0,0,0
F9,984,1019,23628,24479,2158,0,0,0
F1015,986,1019,23676,24479,2118,0,0,0
F643,987,1019,23700,24479,1332,0,0,0
F1187,984,1020,23628,24480,1080,0,0,0
F865,984,1020,23628,24481,1113,0,0,0
F226,984,1020,23628,24481,650,0,0,0
F49,986,1020,23676,24482,1305,0,0,0
F266,984,1020,23628,24483,1831,0,0,0
F400,985,1020,23652,24484,1602,0,0,0
F1020,985,1020,23652,24484,1759,0,0,0
F462,986,1020,23676,24484,937,0,0,0
F541,985,1020,23652,24484,1706,0,0,0
F169,985,1020,23652,24485,924,0,0,0
F298,984,1020,23628,24485,2285,0,0,0
F1196,984,1020,23628,24485,2190,0,0,0
F354,985,1020,23652,24485,1430,0,0,0
F783,987,1020,23700,24485,2385,0,0,0
F1041,986,1020,23676,24485,1632,0,0,0
F46,985,1020,23652,24492,2194,0,0,0
F435,985,1020,23652,24493,1128,0,0,0
F1088,982,1020,23580,24494,990,0,0,0
F637,987,1020,23700,24499,1977,0,0,0
F37,987,1020,23700,24500,743,0,0,0
F429,986,1020,23676,24502,1440,0,0,0
F464,985,1020,23652,24503,810,0,0,0
F113,985,1021,23652,24504,1471,0,0,0
F535,987,1021,23700,24505,2062,0,0,0
F126,987,1021,23700,24505,929,0,0,0
F269,986,1021,23676,24506,1411,0,0,0
F1060,988,1021,23724,24506,1186,0,0,0
F928,987,1021,23700,24507,3016,0,0,0
F552,988,1021,23724,24507,1274,0,0,0
F848,986,1021,23676,24507,755,0,0,0
F1022,985,1021,23652,24507,1935,0,0,0
F97,985,1021,23652,24507,874,0,0,0
F1036,987,1021,23700,24508,653,0,0,0
F351,986,1021,23676,24508,2352,0,0,0
F750,987,1021,23700,24508,2105,0,0,0
F1188,988,1021,23724,24509,1361,0,0,0
F505,987,1021,23700,24509,1170,0,0,0
F584,988,1021,23724,24509,691,0,0,0
F1021,986,1021,23676,24521,1392,0,0,0
F158,986,1021,23676,24522,1144,0,0,0
F78,987,1021,23700,24524,719,0,0,0
F215,987,1021,23700,24526,908,0,0,0
F971,988,1021,23724,24526,694,0,0,0
F297,989,1021,23748,24527,1906,0,0,0
F38,986,1021,23676,24527,1704,0,0,0
F746,989,1022,23748,24528,2252,0,0,0
F473,986,1022,23676,24528,984,0,0,0
F627,988,1022,23724,24528,1243,0,0,0
F532,986,1022,23676,24528,1981,0,0,0
F589,989,1022,23748,24529,1210,0,0,0
F268,988,1022,23724,24529,1252,0,0,0
F147,988,1022,23724,24529,1162,0,0,0
F912,986,1022,23676,24530,1873,0,0,0
F331,989,1022,23748,24531,1715,0,0,0
F381,989,1022,23748,24531,810,0,0,0
F499,988,1022,23724,24531,1210,0,0,0
F1009,988,1022,23724,24532,1933,0,0,0
F1174,988,1022,23724,24532,1118,0,0,0
F979,987,1022,23700,24532,696,0,0,0
F708,989,1022,23748,24532,2436,0,0,0
F1155,987,1022,23700,24533,1581,0,0,0
F33,990,1022,23772,24545,863,0,0,0
F479,988,1022,23724,24546,1393,0,0,0
F808,985,1022,23652,24546,1712,0,0,0
F853,983,1022,23604,24548,894,0,0,0
F1184,987,1022,23700,24549,1271,0,0,0
F153,989,1022,23748,24549,1641,0,0,0
F1055,987,1023,23700,24552,740,0,0,0
F376,989,1023,23748,24552,1522,0,0,0
F831,988,1023,23724,24552,2160,0,0,0
F165,990,1023,23772,24553,1862,0,0,0
F551,988,1023,23724,24554,2320,0,0,0
F514,989,1023,23748,24554,897,0,0,0
F190,990,1023,23772,24554,1553,0,0,0
F888,988,1023,23724,24555,2581,0,0,0
F560,987,1023,23700,24555,1347,0,0,0
F531,988,1023,23724,24555,4095,0,0,0
F1111,989,1023,23748,24556,1109,0,0,0
F696,990,1023,23772,24556,2322,0,0,0
F674,989,1023,23748,24556,1583,0,0,0
F325,988,1023,23724,24556,1401,0,0,0
F133,989,1023,23748,24556,1845,0,0,0
F793,990,1023,23772,24557,2171,0,0,0
F23,990,1023,23772,24557,2615,0,0,0
F246,989,1023,23748,24557,1024,0,0,0
F1090,987,1023,23700,24564,1263,0,0,0
F1051,987,1023,23700,24567,1476,0,0,0
F430,990,1023,23772,24569,1304,0,0,0
F1142,988,1023,23724,24570,1472,0,0,0
F917,989,1023,23748,24570,1279,0,0,0
F401,989,1023,23748,24572,3290,0,0,0
F196,988,1023,23724,24573,1329,0,0,0
F1148,989,1023,23748,24573,879,0,0,0
F122,988,1024,23724,24576,1481,0,0,0
F525,989,1024,23748,24577,1184,0,0,0
F846,988,1024,23724,24577,1748,0,0,0
F1134,989,1024,23748,24577,1914,0,0,0
F862,986,1024,23676,24577,1072,0,0,0
F447,989,1024,23748,24578,2150,0,0,0
F1166,988,1024,23724,24578,825,0,0,0
F772,991,1024,23796,24579,1272,0,0,0
F751,990,1024,23772,24580,2319,0,0,0
F537,990,1024,23772,24580,2190,0,0,0
F267,990,1024,23772,24580,1003,0,0,0
F707,990,1024,23772,24580,1236,0,0,0
F1183,991,1024,23796,24580,890,0,0,0
F1019,989,1024,23748,24581,816,0,0,0
F762,991,1024,23796,24581,2037,0,0,0
F1122,987,1024,23700,24581,1736,0,0,0
F1075,985,1024,23652,24581,1028,0,0,0
F1164,990,1024,23772,24581,1485,0,0,0
F1186,989,1024,23748,24581,2332,0,0,0
F501,990,1024,23772,24588,1138,0,0,0
F593,989,1024,23748,24588,1345,0,0,0
F619,990,1024,23772,24590,749,0,0,0
F605,990,1024,23772,24591,715,0,0,0
F1192,989,1024,23748,24593,1456,0,0,0
F945,988,1024,23724,24595,2092,0,0,0
F850,989,1024,23748,24595,1775,0,0,0
F25,992,1024,23820,24595,1537,0,0,0
F1153,988,1024,23724,24595,1843,0,0,0
F866,988,1024,23724,24595,882,0,0,0
F843,990,1024,23772,24595,864,0,0,0
F243,991,1024,23796,24595,780,0,0,0
F529,989,1024,23748,24596,1914,0,0,0
F112,990,1024,23772,24597,1142,0,0,0
F683,989,1024,23748,24598,1293,0,0,0
F280,991,1024,23796,24599,1325,0,0,0
F768,992,1025,23820,24600,2109,0,0,0
F812,992,1025,23820,24601,1474,0,0,0
F67,992,1025,23820,24601,2205,0,0,0
F452,989,1025,23748,24602,1505,0,0,0
F504,989,1025,23748,24602,1101,0,0,0
F271,991,1025,23796,24602,1005,0,0,0
F428,990,1025,23772,24603,2860,0,0,0
F1091,991,1025,23796,24603,1573,0,0,0
F363,990,1025,23772,24603,1531,0,0,0
F758,992,1025,23820,24603,1048,0,0,0
F121,991,1025,23796,24604,867,0,0,0
F658,991,1025,23796,24604,973,0,0,0
F961,991,1025,23796,24604,3199,0,0,0
F163,989,1025,23748,24605,1891,0,0,0
F322,990,1025,23772,24605,2521,0,0,0
F585,990,1025,23772,24616,1185,0,0,0
F1117,991,1025,23796,24621,999,0,0,0
F171,991,1025,23796,24622,867,0,0,0
F300,992,1025,23820,24622,879,0,0,0
F75,990,1025,23772,24623,1024,0,0,0
F1167,990,1026,23772,24624,1658,0,0,0
F747,991,1026,23796,24624,2469,0,0,0
F272,993,1026,23844,24625,1059,0,0,0
F710,992,1026,23820,24626,2431,0,0,0
F539,992,1026,23820,24626,836,0,0,0
F547,992,1026,23820,24626,2322,0,0,0
F755,992,1026,23820,24627,787,0,0,0
F778,992,1026,23820,24627,3210,0,0,0
F34,992,1026,23820,24627,943,0,0,0
F1107,990,1026,23772,24628,2439,0,0,0
F1083,990,1026,23772,24628,1208,0,0,0
F530,992,1026,23820,24628,898,0,0,0
F101,991,1026,23796,24628,2309,0,0,0
F610,992,1026,23820,24629,1298,0,0,0
F999,991,1026,23796,24629,1780,0,0,0
F1085,990,1026,23772,24629,1320,0,0,0
F1061,993,1026,23844,24629,1753,0,0,0
F142,993,1026,23844,24637,607,0,0,0
F111,991,1026,23796,24638,1124,0,0,0
F326,993,1026,23844,24645,2468,0,0,0
F534,991,1026,23796,24645,1941,0,0,0
F395,993,1026,23844,24646,1447,0,0,0
F787,993,1027,23844,24648,2000,0,0,0
F1176,989,1027,23748,24649,1541,0,0,0
F538,993,1027,23844,24649,1993,0,0,0
F919,992,1027,23820,24649,1417,0,0,0
F932,993,1027,23844,24651,942,0,0,0
F118,992,1027,23820,24651,1149,0,0,0
F157,994,1027,23868,24651,1510,0,0,0
F500,991,1027,23796,24651,918,0,0,0
F295,993,1027,23844,24651,3795,0,0,0
F506,993,1027,23844,24652,1409,0,0,0
F915,991,1027,23796,24652,2643,0,0,0
F920,994,1027,23868,24652,1004,0,0,0
F1057,991,1027,23796,24652,959,0,0,0
F313,993,1027,23844,24652,1216,0,0,0
F184,992,1027,23820,24652,1037,0,0,0
F236,993,1027,23844,24653,2326,0,0,0
F835,993,1027,23844,24653,1494,0,0,0
F1197,992,1027,23820,24653,1147,0,0,0
F1149,994,1027,23868,24660,748,0,0,0
F31,993,1027,23844,24665,907,0,0,0
F186,993,1027,23844,24668,824,0,0,0
F838,994,1027,23868,24669,1441,0,0,0
F454,995,1027,23892,24670,710,0,0,0
F603,994,1027,23868,24670,1662,0,0,0
F944,993,1027,23844,24671,1399,0,0,0
F924,992,1027,23820,24671,2333,0,0,0
F1080,993,1028,23844,24672,1261,0,0,0
F580,995,1028,23892,24672,1451,0,0,0
F1086,994,1028,23868,24673,1176,0,0,0
F797,993,1028,23844,24673,1207,0,0,0
F3,994,1028,23868,24674,1233,0,0,0
F139,995,1028,23892,24674,1916,0,0,0
F1081,993,1028,23844,24675,2095,0,0,0
F754,992,1028,23820,24675,1962,0,0,0
F394,994,1028,23868,24675,1262,0,0,0
F20,995,1028,23892,24676,1078,0,0,0
F929,993,1028,23844,24676,1025,0,0,0
F418,992,1028,23820,24676,2016,0,0,0
F373,994,1028,23868,24676,1637,0,0,0
F115,993,1028,23844,24677,2287,0,0,0
F1132,994,1028,23868,24677,1755,0,0,0
F847,995,1028,23892,24677,1220,0,0,0
F1135,995,1028,23892,24686,761,0,0,0
F1024,993,1028,23844,24688,1026,0,0,0
F1028,993,1028,23844,24690,1094,0,0,0
F164,994,1028,23868,24691,869,0,0,0
F53,994,1028,23868,24691,1066,0,0,0
F1077,993,1028,23844,24692,1591,0,0,0
F480,994,1028,23868,24693,1277,0,0,0
F391,994,1028,23868,24694,1399,0,0,0
F904,994,1028,23868,24694,1655,0,0,0
F735,994,1028,23868,24695,1118,0,0,0
F780,995,1028,23892,24695,1186,0,0,0
F316,995,1029,23892,24696,1548,0,0,0
F1115,994,1029,23868,24697,946,0,0,0
F82,993,1029,23844,24697,916,0,0,0
F134,995,1029,23892,24698,1256,0,0,0
F489,996,1029,23916,24699,936,0,0,0
F1195,995,1029,23892,24699,1140,0,0,0
F310,994,1029,23868,24700,779,0,0,0
F886,994,1029,23868,24700,1880,0,0,0
F170,996,1029,23916,24701,3276,0,0,0
F384,994,1029,23868,24701,1417,0,0,0
F312,996,1029,23916,24701,2131,0,0,0
F282,996,1029,23916,24710,906,0,0,0
F670,995,1029,23892,24715,1009,0,0,0
F948,995,1029,23892,24715,1652,0,0,0
F176,995,1029,23892,24716,1100,0,0,0
F596,995,1029,23892,24716,1521,0,0,0
F1185,995,1029,23892,24716,1739,0,0,0
F1179,996,1029,23916,24718,1009,0,0,0
F952,994,1029,23868,24719,3471,0,0,0
F173,997,1030,23940,24720,1521,0,0,0
F441,994,1030,23868,24720,2852,0,0,0
F698,995,1030,23892,24720,1431,0,0,0
F855,996,1030,23916,24721,885,0,0,0
F909,995,1030,23892,24721,1563,0,0,0
F160,997,1030,23940,24721,1677,0,0,0
F938,996,1030,23916,24721,1762,0,0,0
F378,994,1030,23868,24722,824,0,0,0
F468,997,1030,23940,24723,1366,0,0,0
F335,996,1030,23916,24723,1731,0,0,0
F19,996,1030,23916,24724,3063,0,0,0
F17,997,1030,23940,24725,1102,0,0,0
F591,994,1030,23868,24725,1222,0,0,0
F492,997,1030,23940,24738,2161,0,0,0
F854,996,1030,23916,24741,1926,0,0,0
F1000,998,1030,23964,24741,728,0,0,0
F385,995,1030,23892,24742,2688,0,0,0
F625,998,1030,23964,24742,665,0,0,0
F575,998,1030,23964,24743,621,0,0,0
F18,996,1030,23916,24743,1362,0,0,0
F680,997,1031,23940,24745,1198,0,0,0
F439,995,1031,23892,24745,756,0,0,0
F528,996,1031,23916,24745,2425,0,0,0
F438,997,1031,23940,24746,1118,0,0,0
F178,995,1031,23892,24746,1743,0,0,0
F319,996,1031,23916,24746,1871,0,0,0
F652,997,1031,23940,24747,910,0,0,0
F143,997,1031,23940,24747,1438,0,0,0
F1193,996,1031,23916,24748,1611,0,0,0
F43,995,1031,23892,24748,1305,0,0,0
F992,995,1031,23892,24748,2766,0,0,0
F807,997,1031,23940,24748,2096,0,0,0
F1175,996,1031,23916,24748,1095,0,0,0
F235,997,1031,23940,24748,1753,0,0,0
F845,998,1031,23964,24749,1238,0,0,0
F731,996,1031,23916,24749,2176,0,0,0
F606,998,1031,23964,24749,1126,0,0,0
F968,996,1031,23916,24756,1959,0,0,0
F241,998,1031,23964,24760,1900,0,0,0
F1027,999,1031,23988,24767,1045,0,0,0
F665,997,1031,23940,24767,2819,0,0,0
F722,998,1032,23964,24768,833,0,0,0
F174,996,1032,23916,24768,1257,0,0,0
F251,997,1032,23940,24769,1623,0,0,0
F960,996,1032,23916,24770,1666,0,0,0
F202,998,1032,23964,24770,913,0,0,0
F656,997,1032,23940,24770,915,0,0,0
F693,998,1032,23964,24771,1933,0,0,0
F895,998,1032,23964,24771,1440,0,0,0
F145,998,1032,23964,24771,1622,0,0,0
F901,998,1032,23964,24771,1709,0,0,0
F889,996,1032,23916,24771,1490,0,0,0
F678,997,1032,23940,24772,2074,0,0,0
F293,997,1032,23940,24773,2331,0,0,0
F76,996,1032,23916,24773,1942,0,0,0
F172,998,1032,23964,24773,2956,0,0,0
F977,999,1032,23988,24773,1651,0,0,0
F965,998,1032,23964,24773,3049,0,0,0
F410,998,1032,23964,24782,687,0,0,0
F908,999,1032,23988,24782,933,0,0,0
F954,997,1032,23940,24782,794,0,0,0
F648,998,1032,23964,24782,750,0,0,0
F686,997,1032,23940,24784,1756,0,0,0
F1050,998,1032,23964,24788,717,0,0,0
F191,1000,1032,24012,24790,751,0,0,0
F933,999,1032,23988,24791,1320,0,0,0
F781,999,1032,23988,24791,1760,0,0,0
F405,999,1033,23988,24793,1867,0,0,0
F347,998,1033,23964,24793,1210,0,0,0
F679,999,1033,23988,24794,2130,0,0,0
F1052,999,1033,23988,24794,1128,0,0,0
F377,997,1033,23940,24794,2166,0,0,0
F1097,997,1033,23940,24794,1739,0,0,0
F476,998,1033,23964,24795,1313,0,0,0
F874,998,1033,23964,24796,920,0,0,0
F227,998,1033,23964,24796,2323,0,0,0
F486,1000,1033,24012,24796,767,0,0,0
F1073,997,1033,23940,24796,1404,0,0,0
F759,999,1033,23988,24796,1915,0,0,0
F323,997,1033,23940,24797,1941,0,0,0
F411,999,1033,23988,24797,719,0,0,0
F263,999,1033,23988,24797,1097,0,0,0
F922,997,1033,23940,24797,1004,0,0,0
F465,999,1033,23988,24806,886,0,0,0
F654,1000,1033,24012,24806,1509,0,0,0
F5,998,1033,23964,24810,958,0,0,0
F355,998,1033,23964,24812,1925,0,0,0
F776,999,1033,23988,24813,725,0,0,0
F1053,999,1033,23988,24815,2628,0,0,0
F604,998,1034,23964,24816,1386,0,0,0
F288,1000,1034,24012,24816,1486,0,0,0
F93,999,1034,23988,24817,1273,0,0,0
F100,1000,1034,24012,24818,2183,0,0,0
F1029,999,1034,23988,24818,996,0,0,0
F1141,1001,1034,24036,24818,1146,0,0,0
F913,1001,1034,24036,24818,1903,0,0,0
F991,999,1034,23988,24819,1028,0,0,0
F545,999,1034,23988,24819,1452,0,0,0
F51,999,1034,23988,24819,853,0,0,0
F753,1001,1034,24036,24820,967,0,0,0
F829,998,1034,23964,24820,1418,0,0,0
F352,1000,1034,24012,24820,938,0,0,0
F510,1000,1034,24012,24821,1517,0,0,0
F957,999,1034,23988,24821,1929,0,0,0
F1082,1001,1034,24036,24821,1594,0,0,0
F294,998,1034,23964,24821,1549,0,0,0
F315,999,1034,23988,24821,1671,0,0,0
F1092,1000,1034,24012,24821,723,0,0,0
F800,1000,1034,24012,24831,1069,0,0,0
F1143,1000,1034,24012,24833,1906,0,0,0
F219,1000,1034,24012,24838,1184,0,0,0
F718,1001,1034,24036,24838,630,0,0,0
F369,1000,1034,24012,24839,2336,0,0,0
F327,1000,1035,24012,24840,1298,0,0,0
F579,1001,1035,24036,24840,1796,0,0,0
F621,1001,1035,24036,24842,2308,0,0,0
F469,1000,1035,24012,24842,727,0,0,0
F222,1000,1035,24012,24843,1995,0,0,0
F80,1002,1035,24060,24845,2585,0,0,0
F1094,1001,1035,24036,24845,1661,0,0,0
F162,1001,1035,24036,24845,940,0,0,0
F636,1002,1035,24060,24845,1253,0,0,0
F820,1002,1035,24060,24845,684,0,0,0
F301,1002,1035,24060,24845,1161,0,0,0
F725,1001,1035,24036,24854,1294,0,0,0
F368,1001,1035,24036,24856,814,0,0,0
F1005,1000,1035,24012,24857,1934,0,0,0
F564,1000,1035,24012,24858,2818,0,0,0
F446,1002,1035,24060,24861,1023,0,0,0
F721,1000,1036,24012,24864,1516,0,0,0
F728,1000,1036,24012,24865,2097,0,0,0
F508,1001,1036,24036,24866,850,0,0,0
F21,1002,1036,24060,24866,1739,0,0,0
F1154,1002,1036,24060,24867,1424,0,0,0
F628,1003,1036,24084,24868,1917,0,0,0
F1089,1002,1036,24060,24868,2643,0,0,0
F923,1001,1036,24036,24869,3058,0,0,0
F1124,1002,1036,24060,24879,660,0,0,0
F849,1002,1036,24060,24879,1013,0,0,0
F296,1003,1036,24084,24881,1740,0,0,0
F546,1004,1036,24108,24886,1129,0,0,0
F630,1001,1036,24036,24886,836,0,0,0
F187,1003,1037,24084,24888,1295,0,0,0
F777,1001,1037,24036,24888,1276,0,0,0
F1087,1001,1037,24036,24888,1831,0,0,0
F512,1003,1037,24084,24888,2873,0,0,0
F276,1002,1037,24060,24889,1452,0,0,0
F875,1002,1037,24060,24890,1181,0,0,0
F998,1003,1037,24084,24891,1516,0,0,0
F1152,1002,1037,24060,24891,2007,0,0,0
F930,1002,1037,24060,24891,2007,0,0,0
F1198,1002,1037,24060,24893,1217,0,0,0
F883,1003,1037,24084,24893,1168,0,0,0
F344,1002,1037,24060,24900,624,0,0,0
F816,1002,1037,24060,24903,1835,0,0,0
F136,1002,1037,24060,24903,1698,0,0,0
F151,1002,1037,24060,24903,1847,0,0,0
F764,1003,1037,24084,24905,1659,0,0,0
F409,1002,1037,24060,24906,752,0,0,0
F1098,1003,1037,24084,24907,3826,0,0,0
F554,1004,1037,24108,24907,1232,0,0,0
F242,1003,1037,24084,24907,775,0,0,0
F1118,1002,1037,24060,24907,917,0,0,0
F857,1002,1037,24060,24908,3242,0,0,0
F350,1003,1037,24084,24908,2076,0,0,0
F813,1002,1037,24060,24910,2935,0,0,0
F189,1002,1037,24060,24910,1192,0,0,0
F71,1004,1038,24108,24912,1059,0,0,0
F440,1003,1038,24084,24912,2057,0,0,0
F645,1003,1038,24084,24912,912,0,0,0
F399,1004,1038,24108,24912,979,0,0,0
F120,1002,1038,24060,24913,2752,0,0,0
F567,1004,1038,24108,24913,1093,0,0,0
F842,1003,1038,24084,24913,1038,0,0,0
F1042,1003,1038,24084,24914,2088,0,0,0
F1121,1005,1038,24132,24914,1423,0,0,0
F876,1003,1038,24084,24914,2261,0,0,0
F896,1004,1038,24108,24915,607,0,0,0
F108,1003,1038,24084,24915,1221,0,0,0
F745,1004,1038,24108,24915,1499,0,0,0
F154,1003,1038,24084,24916,1950,0,0,0
F1006,1004,1038,24108,24916,1120,0,0,0
F859,1003,1038,24084,24916,1506,0,0,0
F607,1004,1038,24108,24927,1404,0,0,0
F814,1003,1038,24084,24928,1558,0,0,0
F106,1003,1038,24084,24934,1440,0,0,0
F712,1004,1038,24108,24935,915,0,0,0
F437,1004,1039,24108,24936,2637,0,0,0
F789,1004,1039,24108,24937,2299,0,0,0
F549,1006,1039,24156,24938,973,0,0,0
F281,1005,1039,24132,24938,1599,0,0,0
F198,1003,1039,24084,24939,2224,0,0,0
F183,1003,1039,24084,24939,936,0,0,0
F906,1004,1039,24108,24939,1006,0,0,0
F233,1005,1039,24132,24939,1157,0,0,0
F321,1004,1039,24108,24939,1135,0,0,0
F261,1006,1039,24156,24940,1093,0,0,0
F361,1004,1039,24108,24941,2246,0,0,0
F1048,1005,1039,24132,24941,2236,0,0,0
F935,1005,1039,24132,24941,2318,0,0,0
F1101,1004,1039,24108,24951,1547,0,0,0
F332,1005,1039,24132,24953,1337,0,0,0
F858,1005,1039,24132,24955,2391,0,0,0
F152,1004,1039,24108,24956,605,0,0,0
F402,1006,1039,24156,24959,1185,0,0,0
F996,1005,1039,24132,24959,1398,0,0,0
F926,1005,1040,24132,24960,1252,0,0,0
F0,1004,1040,24108,24961,917,0,0,0
F921,1006,1040,24156,24961,1548,0,0,0
F716,1006,1040,24156,24961,2425,0,0,0
F1026,1005,1040,24132,24961,1613,0,0,0
F1066,1006,1040,24156,24962,1280,0,0,0
F1035,1005,1040,24132,24962,2307,0,0,0
F225,1006,1040,24156,24962,844,0,0,0
F868,1005,1040,24132,24962,1594,0,0,0
F426,1005,1040,24132,24963,1851,0,0,0
F274,1005,1040,24132,24963,775,0,0,0
F798,1006,1040,24156,24963,1580,0,0,0
F685,1005,1040,24132,24963,1377,0,0,0
F95,1004,1040,24108,24963,1165,0,0,0
F207,1007,1040,24180,24963,2294,0,0,0
F353,1005,1040,24132,24963,891,0,0,0
F244,1006,1040,24156,24964,1808,0,0,0
F519,1004,1040,24108,24964,1906,0,0,0
F265,1005,1040,24132,24965,2425,0,0,0
F114,1007,1040,24180,24965,1894,0,0,0
F1161,1007,1040,24180,24965,1315,0,0,0
F466,1004,1040,24108,24965,2126,0,0,0
F844,1007,1040,24180,24978,1376,0,0,0
F950,1006,1040,24156,24979,912,0,0,0
F109,1007,1040,24180,24980,1180,0,0,0
F307,1006,1040,24156,24981,1641,0,0,0
F1137,1008,1040,24204,24982,1075,0,0,0
F417,1008,1040,24204,24982,883,0,0,0
F689,1006,1040,24156,24983,1322,0,0,0
F981,1007,1041,24180,24984,1792,0,0,0
F1131,1006,1041,24156,24984,1582,0,0,0
F690,1005,1041,24132,24984,1850,0,0,0
F871,1006,1041,24156,24984,831,0,0,0
F631,1007,1041,24180,24985,1769,0,0,0
F366,1006,1041,24156,24985,2111,0,0,0
F1177,1007,1041,24180,24986,1484,0,0,0
F1136,1005,1041,24132,24986,1052,0,0,0
F262,1006,1041,24156,24987,947,0,0,0
F918,1007,1041,24180,24989,1413,0,0,0
F48,1006,1041,24156,24989,1081,0,0,0
F89,1006,1041,24156,24989,1852,0,0,0
F258,1008,1041,24204,24989,3676,0,0,0
F936,1007,1041,24180,24996,2413,0,0,0
F1045,1006,1041,24156,24999,2077,0,0,0
F1163,1006,1041,24156,25002,752,0,0,0
F141,1008,1041,24204,25004,1078,0,0,0
F788,1006,1041,24156,25005,702,0,0,0
F188,1006,1041,24156,25005,1622,0,0,0
F558,1007,1041,24180,25006,995,0,0,0
F1007,1006,1042,24156,25008,1342,0,0,0
F481,1007,1042,24180,25008,1129,0,0,0
F474,1008,1042,24204,25008,3194,0,0,0
F1181,1006,1042,24156,25009,870,0,0,0
F264,1007,1042,24180,25009,1141,0,0,0
F181,1007,1042,24180,25010,2695,0,0,0
F317,1007,1042,24180,25011,1444,0,0,0
F675,1009,1042,24228,25011,1065,0,0,0
F39,1008,1042,24204,25011,784,0,0,0
F830,1007,1042,24180,25012,1059,0,0,0
F526,1008,1042,24204,25012,691,0,0,0
