42604,V,4143
42604,M,0
42604,MM,26488
42604,F,1132340
42605,V,4143
42605,M,0
42605,MM,27139
42605,F,1131689
42606,V,4143
42606,M,0
42606,MM,29574
42606,F,1129254
42607,V,0
42607,M,33717
42607,MM,0
42607,F,1129254
42608,V,0
42608,M,31897
42608,MM,0
42608,F,1129254
42609,V,0
42609,M,29950
42609,MM,0
42609,F,1129254
42610,V,0
42610,M,28083
42610,MM,0
42610,F,1129254
42611,V,0
42611,M,26157
42611,MM,0
42611,F,1129254
42612,V,0
42612,M,24272
42612,MM,0
42612,F,1129254
42613,V,0
42613,M,22431
42613,MM,1531
42613,F,1152309
42614,V,0
42614,M,20564
42614,MM,3795
42614,F,1150045
42615,V,0
42615,M,18617
42615,MM,5088
42615,F,1148752
42616,V,0
42616,M,16755
42616,MM,7150
42616,F,1146690
42617,V,0
42617,M,14860
42617,MM,8335
42617,F,1145505
42618,V,0
42618,M,12988
42618,MM,9330
42618,F,1144510
42619,V,0
42619,M,11211
42619,MM,12331
42619,F,1141509
42620,V,0
42620,M,9296
42620,MM,14676
42620,F,1139164
42621,V,0
42621,M,7439
42621,MM,16095
42621,F,1137745
42622,V,0
42622,M,5557
42622,MM,17532
42622,F,1136308
42623,V,0
42623,M,3866
42623,MM,19860
42623,F,1133980
42624,V,3866
42624,M,0
42624,MM,21143
42624,F,1132697
42625,V,3866
42625,M,0
42625,MM,23317
42625,F,1130523
42626,V,3866
42626,M,0
42626,MM,25758
42626,F,1128082
42627,V,3866
42627,M,0
42627,MM,25884
42627,F,1127956
42628,V,3866
42628,M,0
42628,MM,27463
42628,F,1126377
42629,V,3866
42629,M,0
42629,MM,29157
42629,F,1124683
42630,V,3866
42630,M,0
42630,MM,31129
42630,F,1122711
42631,V,0
42631,M,34995
42631,MM,0
42631,F,1122711
42632,V,0
42632,M,32993
42632,MM,0
42632,F,1122711
42633,V,0
42633,M,31057
42633,MM,0
42633,F,1122711
42634,V,0
42634,M,29129
42634,MM,0
42634,F,1122711
42635,V,0
42635,M,27128
42635,MM,0
42635,F,1122711
42636,V,0
42636,M,25060
42636,MM,0
42636,F,1122711
42637,V,0
42637,M,23140
42637,MM,1363
42637,F,1143108
42638,V,0
42638,M,21256
42638,MM,2538
42638,F,1141933
42639,V,0
42639,M,19237
42639,MM,3115
42639,F,1141356
42640,V,0
42640,M,17287
42640,MM,5691
42640,F,1138780
42641,V,0
42641,M,15404
42641,MM,7810
42641,F,1136661
42642,V,0
42642,M,13402
42642,MM,11947
42642,F,1132524
42643,V,0
42643,M,11478
42643,MM,13076
42643,F,1131395
42644,V,0
42644,M,9482
42644,MM,14890
42644,F,1129581
42645,V,0
42645,M,7515
42645,MM,17165
42645,F,1127306
42646,V,0
42646,M,5459
42646,MM,19292
42646,F,1125179
42647,V,0
42647,M,3768
42647,MM,21663
42647,F,1122808
42648,V,3768
42648,M,0
42648,MM,24558
42648,F,1119913
42649,V,3768
42649,M,0
42649,MM,27563
42649,F,1116908
42650,V,3768
42650,M,0
42650,MM,29599
42650,F,1114872
42651,V,3768
42651,M,0
42651,MM,31057
42651,F,1113414
42652,V,3768
42652,M,0
42652,MM,33855
42652,F,1110616
42653,V,3768
42653,M,0
42653,MM,35568
42653,F,1108903
42654,V,3768
42654,M,0
42654,MM,37314
42654,F,1107157
42655,V,0
42655,M,41082
42655,MM,0
42655,F,1107157
42656,V,0
42656,M,38738
42656,MM,0
42656,F,1107157
42657,V,0
42657,M,36452
42657,MM,0
42657,F,1107157
42658,V,0
42658,M,34148
42658,MM,0
42658,F,1107157
42659,V,0
42659,M,31797
42659,MM,0
42659,F,1107157
42660,V,0
42660,M,29495
42660,MM,0
42660,F,1107157
42661,V,0
42661,M,27156
42661,MM,1847
42661,F,1145351
42662,V,0
42662,M,24919
42662,MM,3808
42662,F,1143390
42663,V,0
42663,M,22667
42663,MM,5195
42663,F,1142003
42664,V,0
42664,M,20428
42664,MM,6029
42664,F,1141169
42665,V,0
42665,M,18186
42665,MM,7889
42665,F,1139309
42666,V,0
42666,M,15855
42666,MM,8619
42666,F,1138579
42667,V,0
42667,M,13452
42667,MM,9704
42667,F,1137494
42668,V,0
42668,M,11248
42668,MM,10343
42668,F,1136855
42669,V,0
42669,M,8976
42669,MM,10822
42669,F,1136376
42670,V,0
42670,M,6689
42670,MM,12346
42670,F,1134852
42671,V,0
42671,M,4646
42671,MM,13682
42671,F,1133516
42672,V,4646
42672,M,0
42672,MM,14411
42672,F,1132787
42673,V,4646
42673,M,0
42673,MM,15588
42673,F,1131610
42674,V,4646
42674,M,0
42674,MM,16437
42674,F,1130761
42675,V,4646
42675,M,0
42675,MM,16988
42675,F,1130210
42676,V,4646
42676,M,0
42676,MM,18175
42676,F,1129023
42677,V,4646
42677,M,0
42677,MM,19473
42677,F,1127725
42678,V,4646
42678,M,0
42678,MM,21135
42678,F,1126063
42679,V,0
42679,M,25781
42679,MM,0
42679,F,1126063
42680,V,0
42680,M,24315
42680,MM,0
42680,F,1126063
42681,V,0
42681,M,22797
42681,MM,0
42681,F,1126063
42682,V,0
42682,M,21298
42682,MM,0
42682,F,1126063
42683,V,0
42683,M,19932
42683,MM,0
42683,F,1126063
42684,V,0
42684,M,18472
42684,MM,0
42684,F,1126063
42685,V,0
42685,M,17055
42685,MM,1230
42685,F,1167123
42686,V,0
42686,M,15630
42686,MM,4132
42686,F,1164221
42687,V,0
42687,M,14134
42687,MM,6751
42687,F,1161602
42688,V,0
42688,M,12715
42688,MM,9344
42688,F,1159009
42689,V,0
42689,M,11320
42689,MM,10249
42689,F,1158104
42690,V,0
42690,M,9885
42690,MM,12109
42690,F,1156244
42691,V,0
42691,M,8440
42691,MM,13103
42691,F,1155250
42692,V,0
42692,M,7026
42692,MM,14402
42692,F,1153951
42693,V,0
42693,M,5529
42693,MM,15854
42693,F,1152499
42694,V,0
42694,M,4152
42694,MM,18706
42694,F,1149647
42695,V,0
42695,M,2797
42695,MM,20891
42695,F,1147462
42696,V,2797
42696,M,0
42696,MM,22488
42696,F,1145865
42697,V,2797
42697,M,0
42697,MM,22749
42697,F,1145604
42698,V,2797
42698,M,0
42698,MM,23922
42698,F,1144431
42699,V,2797
42699,M,0
42699,MM,25063
42699,F,1143290
42700,V,2797
42700,M,0
42700,MM,25366
42700,F,1142987
42701,V,2797
42701,M,0
42701,MM,26504
42701,F,1141849
42702,V,2797
42702,M,0
42702,MM,30583
42702,F,1137770
42703,V,0
42703,M,33380
42703,MM,0
42703,F,1137770
42704,V,0
42704,M,31464
42704,MM,0
42704,F,1137770
42705,V,0
42705,M,29635
42705,MM,0
42705,F,1137770
42706,V,0
42706,M,27727
42706,MM,0
42706,F,1137770
42707,V,0
42707,M,25915
42707,MM,0
42707,F,1137770
42708,V,0
42708,M,24052
42708,MM,0
42708,F,1137770
42709,V,0
42709,M,22122
42709,MM,2409
42709,F,1166989
42710,V,0
42710,M,20230
42710,MM,5385
42710,F,1164013
42711,V,0
42711,M,18335
42711,MM,7547
42711,F,1161851
42712,V,0
42712,M,16522
42712,MM,9326
42712,F,1160072
42713,V,0
42713,M,14664
42713,MM,11086
42713,F,1158312
42714,V,0
42714,M,12830
42714,MM,13754
42714,F,1155644
42715,V,0
42715,M,10992
42715,MM,14152
42715,F,1155246
42716,V,0
42716,M,9145
42716,MM,16475
42716,F,1152923
42717,V,0
42717,M,7208
42717,MM,16718
42717,F,1152680
42718,V,0
42718,M,5426
42718,MM,18243
42718,F,1151155
42719,V,0
42719,M,3711
42719,MM,19060
42719,F,1150338
42720,V,3711
42720,M,0
42720,MM,20235
42720,F,1149163
42721,V,3711
42721,M,0
42721,MM,22093
42721,F,1147305
42722,V,3711
42722,M,0
42722,MM,23946
42722,F,1145452
42723,V,3711
42723,M,0
42723,MM,26351
42723,F,1143047
42724,V,3711
42724,M,0
42724,MM,27191
42724,F,1142207
42725,V,3711
42725,M,0
42725,MM,28169
42725,F,1141229
42726,V,3711
42726,M,0
42726,MM,29631
42726,F,1139767
42727,V,0
42727,M,33342
42727,MM,0
42727,F,1139767
42728,V,0
42728,M,31350
42728,MM,0
42728,F,1139767
42729,V,0
42729,M,29514
42729,MM,0
42729,F,1139767
42730,V,0
42730,M,27611
42730,MM,0
42730,F,1139767
42731,V,0
42731,M,25751
42731,MM,0
42731,F,1139767
42732,V,0
42732,M,23861
42732,MM,0
42732,F,1139767
42733,V,0
42733,M,22028
42733,MM,1829
42733,F,1179578
42734,V,0
42734,M,20201
42734,MM,3369
42734,F,1178038
42735,V,0
42735,M,18330
42735,MM,6086
42735,F,1175321
42736,V,0
42736,M,16467
42736,MM,7891
42736,F,1173516
42737,V,0
42737,M,14594
42737,MM,10162
42737,F,1171245
42738,V,0
42738,M,12762
42738,MM,11900
42738,F,1169507
42739,V,0
42739,M,10994
42739,MM,14073
42739,F,1167334
42740,V,0
42740,M,9110
42740,MM,15486
42740,F,1165921
42741,V,0
42741,M,7222
42741,MM,16697
42741,F,1164710
42742,V,0
42742,M,5398
42742,MM,19493
42742,F,1161914
42743,V,0
42743,M,3552
42743,MM,20437
42743,F,1160970
42744,V,3552
42744,M,0
42744,MM,21297
42744,F,1160110
42745,V,3552
42745,M,0
42745,MM,25414
42745,F,1155993
42746,V,3552
42746,M,0
42746,MM,27505
42746,F,1153902
42747,V,3552
42747,M,0
42747,MM,27948
42747,F,1153459
42748,V,3552
42748,M,0
42748,MM,28659
42748,F,1152748
42749,V,3552
42749,M,0
42749,MM,30783
42749,F,1150624
42750,V,3552
42750,M,0
42750,MM,33272
42750,F,1148135
42751,V,0
42751,M,36824
42751,MM,0
42751,F,1148135
42752,V,0
42752,M,34675
42752,MM,0
42752,F,1148135
42753,V,0
42753,M,32646
42753,MM,0
42753,F,1148135
42754,V,0
42754,M,30517
42754,MM,0
42754,F,1148135
42755,V,0
42755,M,28455
42755,MM,0
42755,F,1148135
42756,V,0
42756,M,26331
42756,MM,0
42756,F,1148135
42757,V,0
42757,M,24286
42757,MM,1979
42757,F,1182134
42758,V,0
42758,M,22260
42758,MM,5061
42758,F,1179052
42759,V,0
42759,M,20259
42759,MM,6859
42759,F,1177254
42760,V,0
42760,M,18182
42760,MM,8000
42760,F,1176113
42761,V,0
42761,M,16073
42761,MM,9301
42761,F,1174812
42762,V,0
42762,M,14016
42762,MM,13502
42762,F,1170611
42763,V,0
42763,M,11912
42763,MM,15342
42763,F,1168771
42764,V,0
42764,M,9865
42764,MM,16419
42764,F,1167694
42765,V,0
42765,M,7904
42765,MM,18089
42765,F,1166024
42766,V,0
42766,M,5875
42766,MM,19429
42766,F,1164684
42767,V,0
42767,M,4039
42767,MM,21520
42767,F,1162593
42768,V,4039
42768,M,0
42768,MM,25006
42768,F,1159107
42769,V,4039
42769,M,0
42769,MM,27188
42769,F,1156925
42770,V,4039
42770,M,0
42770,MM,27982
42770,F,1156131
42771,V,4039
42771,M,0
42771,MM,30083
42771,F,1154030
42772,V,4039
42772,M,0
42772,MM,32487
42772,F,1151626
42773,V,4039
42773,M,0
42773,MM,34231
42773,F,1149882
42774,V,4039
42774,M,0
42774,MM,36944
42774,F,1147169
42775,V,0
42775,M,40047
42775,MM,936
42775,F,1147169
42776,V,0
42776,M,37733
42776,MM,936
42776,F,1147169
42777,V,0
42777,M,35443
42777,MM,936
42777,F,1147169
42778,V,0
42778,M,33160
42778,MM,936
42778,F,1147169
42779,V,0
42779,M,30887
42779,MM,936
42779,F,1147169
42780,V,0
42780,M,28689
42780,MM,936
42780,F,1147169
42781,V,0
42781,M,26406
42781,MM,3298
42781,F,1170503
42782,V,0
42782,M,24180
42782,MM,4647
42782,F,1169154
42783,V,0
42783,M,21978
42783,MM,6176
42783,F,1167625
42784,V,0
42784,M,19737
42784,MM,8517
42784,F,1165284
42785,V,0
42785,M,17554
42785,MM,10516
42785,F,1163285
42786,V,0
42786,M,15297
42786,MM,12573
42786,F,1161228
42787,V,0
42787,M,13041
42787,MM,14140
42787,F,1159661
42788,V,0
42788,M,10839
42788,MM,15797
42788,F,1158004
42789,V,0
42789,M,8642
42789,MM,17509
42789,F,1156292
42790,V,0
42790,M,6285
42790,MM,19746
42790,F,1154055
42791,V,0
42791,M,4299
42791,MM,23059
42791,F,1150742
42792,V,4299
42792,M,0
42792,MM,26334
42792,F,1147467
42793,V,4299
42793,M,0
42793,MM,28377
42793,F,1145424
42794,V,4299
42794,M,0
42794,MM,30809
42794,F,1142992
42795,V,4299
42795,M,0
42795,MM,34070
42795,F,1139731
42796,V,4299
42796,M,0
42796,MM,34884
42796,F,1138917
42797,V,4299
42797,M,0
42797,MM,38240
42797,F,1135561
42798,V,4299
42798,M,0
42798,MM,40040
42798,F,1133761
42799,V,0
42799,M,44296
42799,MM,43
42799,F,1133761
42800,V,0
42800,M,41908
42800,MM,43
42800,F,1133761
42801,V,0
42801,M,39499
42801,MM,43
42801,F,1133761
42802,V,0
42802,M,37028
42802,MM,43
42802,F,1133761
42803,V,0
42803,M,34541
42803,MM,43
42803,F,1133761
42804,V,0
42804,M,32138
42804,MM,43
42804,F,1133761
42805,V,0
42805,M,29629
42805,MM,3316
42805,F,1156749
42806,V,0
42806,M,27186
42806,MM,4034
42806,F,1156031
42807,V,0
42807,M,24718
42807,MM,5721
42807,F,1154344
42808,V,0
42808,M,22157
42808,MM,7154
42808,F,1152911
42809,V,0
42809,M,19580
42809,MM,8449
42809,F,1151616
42810,V,0
42810,M,17174
42810,MM,10478
42810,F,1149587
42811,V,0
42811,M,14689
42811,MM,12604
42811,F,1147461
42812,V,0
42812,M,12280
42812,MM,14639
42812,F,1145426
42813,V,0
42813,M,9931
42813,MM,15955
42813,F,1144110
42814,V,0
42814,M,7385
42814,MM,18181
42814,F,1141884
42815,V,0
42815,M,5141
42815,MM,20402
42815,F,1139663
42816,V,5141
42816,M,0
42816,MM,22083
42816,F,1137982
42817,V,5141
42817,M,0
42817,MM,24036
42817,F,1136029
42818,V,5141
42818,M,0
42818,MM,27552
42818,F,1132513
42819,V,5141
42819,M,0
42819,MM,28978
42819,F,1131087
42820,V,5141
42820,M,0
42820,MM,30685
42820,F,1129380
42821,V,5141
42821,M,0
42821,MM,32642
42821,F,1127423
42822,V,5141
42822,M,0
42822,MM,34451
42822,F,1125614
42823,V,0
42823,M,39592
42823,MM,0
42823,F,1125614
42824,V,0
42824,M,37342
42824,MM,0
42824,F,1125614
42825,V,0
42825,M,35099
42825,MM,0
42825,F,1125614
42826,V,0
42826,M,32876
42826,MM,0
42826,F,1125614
42827,V,0
42827,M,30640
42827,MM,0
42827,F,1125614
42828,V,0
42828,M,28516
42828,MM,0
42828,F,1125614
42829,V,0
42829,M,26351
42829,MM,3577
42829,F,1145855
42830,V,0
42830,M,24202
42830,MM,5624
42830,F,1143808
42831,V,0
42831,M,21920
42831,MM,6614
42831,F,1142818
42832,V,0
42832,M,19693
42832,MM,8924
42832,F,1140508
42833,V,0
42833,M,17423
42833,MM,10944
42833,F,1138488
42834,V,0
42834,M,15233
42834,MM,11904
42834,F,1137528
42835,V,0
42835,M,13017
42835,MM,13793
42835,F,1135639
42836,V,0
42836,M,10877
42836,MM,15008
42836,F,1134424
42837,V,0
42837,M,8588
42837,MM,16404
42837,F,1133028
42838,V,0
42838,M,6449
42838,MM,17694
42838,F,1131738
42839,V,0
42839,M,4431
42839,MM,18759
42839,F,1130673
42840,V,4431
42840,M,0
42840,MM,20439
42840,F,1128993
42841,V,4431
42841,M,0
42841,MM,23486
42841,F,1125946
42842,V,4431
42842,M,0
42842,MM,24708
42842,F,1124724
42843,V,4431
42843,M,0
42843,MM,26166
42843,F,1123266
42844,V,4431
42844,M,0
42844,MM,28901
42844,F,1120531
42845,V,4431
42845,M,0
42845,MM,30211
42845,F,1119221
42846,V,4431
42846,M,0
42846,MM,31906
42846,F,1117526
42847,V,0
42847,M,35537
42847,MM,800
42847,F,1117526
42848,V,0
42848,M,33482
42848,MM,800
42848,F,1117526
42849,V,0
42849,M,31500
42849,MM,800
42849,F,1117526
42850,V,0
42850,M,29551
42850,MM,800
42850,F,1117526
42851,V,0
42851,M,27466
42851,MM,800
42851,F,1117526
42852,V,0
42852,M,25469
42852,MM,800
42852,F,1117526
42853,V,0
42853,M,23423
42853,MM,2891
42853,F,1150209
42854,V,0
42854,M,21455
42854,MM,4023
42854,F,1149077
42855,V,0
42855,M,19428
42855,MM,5155
42855,F,1147945
42856,V,0
42856,M,17371
42856,MM,7939
42856,F,1145161
42857,V,0
42857,M,15355
42857,MM,10703
42857,F,1142397
42858,V,0
42858,M,13274
42858,MM,12566
42858,F,1140534
42859,V,0
42859,M,11323
42859,MM,14780
42859,F,1138320
42860,V,0
42860,M,9378
42860,MM,17161
42860,F,1135939
42861,V,0
42861,M,7456
42861,MM,19287
42861,F,1133813
42862,V,0
42862,M,5474
42862,MM,20349
42862,F,1132751
42863,V,0
42863,M,3612
42863,MM,20896
42863,F,1132204
42864,V,3612
42864,M,0
42864,MM,23522
42864,F,1129578
42865,V,3612
42865,M,0
42865,MM,25778
42865,F,1127322
42866,V,3612
42866,M,0
42866,MM,26996
42866,F,1126104
42867,V,3612
42867,M,0
42867,MM,27510
42867,F,1125590
42868,V,3612
42868,M,0
42868,MM,28741
42868,F,1124359
42869,V,3612
42869,M,0
42869,MM,31089
42869,F,1122011
42870,V,3612
42870,M,0
42870,MM,32293
42870,F,1120807
42871,V,0
42871,M,35905
42871,MM,0
42871,F,1120807
42872,V,0
42872,M,33879
42872,MM,0
42872,F,1120807
42873,V,0
42873,M,31834
42873,MM,0
42873,F,1120807
42874,V,0
42874,M,29848
42874,MM,0
42874,F,1120807
42875,V,0
42875,M,27857
42875,MM,0
42875,F,1120807
42876,V,0
42876,M,25930
42876,MM,0
42876,F,1120807
42877,V,0
42877,M,23912
42877,MM,2090
42877,F,1146076
42878,V,0
42878,M,21919
42878,MM,3919
42878,F,1144247
42879,V,0
42879,M,19944
42879,MM,4845
42879,F,1143321
42880,V,0
42880,M,17923
42880,MM,5961
42880,F,1142205
42881,V,0
42881,M,15880
42881,MM,6745
42881,F,1141421
42882,V,0
42882,M,14005
42882,MM,7883
42882,F,1140283
42883,V,0
42883,M,12135
42883,MM,9220
42883,F,1138946
42884,V,0
42884,M,10143
42884,MM,10617
42884,F,1137549
42885,V,0
42885,M,8136
42885,MM,12759
42885,F,1135407
42886,V,0
42886,M,6182
42886,MM,14843
42886,F,1133323
42887,V,0
42887,M,4412
42887,MM,17395
42887,F,1130771
42888,V,4412
42888,M,0
42888,MM,18819
42888,F,1129347
42889,V,4412
42889,M,0
42889,MM,20506
42889,F,1127660
42890,V,4412
42890,M,0
42890,MM,21715
42890,F,1126451
42891,V,4412
42891,M,0
42891,MM,23888
42891,F,1124278
42892,V,4412
42892,M,0
42892,MM,26879
42892,F,1121287
42893,V,4412
42893,M,0
42893,MM,29591
42893,F,1118575
42894,V,4412
42894,M,0
42894,MM,31333
42894,F,1116833
42895,V,0
42895,M,35745
42895,MM,0
42895,F,1116833
42896,V,0
42896,M,33719
42896,MM,0
42896,F,1116833
42897,V,0
42897,M,31655
42897,MM,0
42897,F,1116833
42898,V,0
42898,M,29649
42898,MM,0
42898,F,1116833
42899,V,0
42899,M,27644
42899,MM,0
42899,F,1116833
42900,V,0
42900,M,25629
42900,MM,0
42900,F,1116833
42901,V,0
42901,M,23559
42901,MM,1865
42901,F,1140800
42902,V,0
42902,M,21590
42902,MM,4306
42902,F,1138359
42903,V,0
42903,M,19468
42903,MM,6443
42903,F,1136222
42904,V,0
42904,M,17491
42904,MM,8134
42904,F,1134531
42905,V,0
42905,M,15423
42905,MM,10095
42905,F,1132570
42906,V,0
42906,M,13497
42906,MM,11402
42906,F,1131263
42907,V,0
42907,M,11453
42907,MM,13198
42907,F,1129467
42908,V,0
42908,M,9535
42908,MM,16235
42908,F,1126430
42909,V,0
42909,M,7549
42909,MM,17576
42909,F,1125089
42910,V,0
42910,M,5647
42910,MM,20219
42910,F,1122446
42911,V,0
42911,M,3783
42911,MM,23337
42911,F,1119328
42912,V,3783
42912,M,0
42912,MM,27638
42912,F,1115027
42913,V,3783
42913,M,0
42913,MM,29702
42913,F,1112963
42914,V,3783
42914,M,0
42914,MM,32066
42914,F,1110599
42915,V,3783
42915,M,0
42915,MM,35299
42915,F,1107366
42916,V,3783
42916,M,0
42916,MM,37016
42916,F,1105649
42917,V,3783
42917,M,0
42917,MM,38779
42917,F,1103886
42918,V,3783
42918,M,0
42918,MM,43184
42918,F,1099481
42919,V,0
42919,M,46967
42919,MM,0
42919,F,1099481
42920,V,0
42920,M,44302
42920,MM,0
42920,F,1099481
42921,V,0
42921,M,41622
42921,MM,0
42921,F,1099481
42922,V,0
42922,M,38982
42922,MM,0
42922,F,1099481
42923,V,0
42923,M,36313
42923,MM,0
42923,F,1099481
42924,V,0
42924,M,33706
42924,MM,0
42924,F,1099481
42925,V,0
42925,M,31110
42925,MM,2558
42925,F,1128865
42926,V,0
42926,M,28467
42926,MM,4519
42926,F,1126904
42927,V,0
42927,M,25791
42927,MM,6077
42927,F,1125346
42928,V,0
42928,M,23194
42928,MM,8145
42928,F,1123278
42929,V,0
42929,M,20731
42929,MM,10157
42929,F,1121266
42930,V,0
42930,M,18126
42930,MM,12926
42930,F,1118497
42931,V,0
42931,M,15497
42931,MM,14655
42931,F,1116768
42932,V,0
42932,M,12879
42932,MM,17142
42932,F,1114281
42933,V,0
42933,M,10247
42933,MM,17600
42933,F,1113823
42934,V,0
42934,M,7743
42934,MM,21653
42934,F,1109770
42935,V,0
42935,M,5316
42935,MM,23121
42935,F,1108302
42936,V,5316
42936,M,0
42936,MM,24616
42936,F,1106807
42937,V,5316
42937,M,0
42937,MM,27944
42937,F,1103479
42938,V,5316
42938,M,0
42938,MM,31303
42938,F,1100120
42939,V,5316
42939,M,0
42939,MM,32481
42939,F,1098942
42940,V,5316
42940,M,0
42940,MM,35327
42940,F,1096096
42941,V,5316
42941,M,0
42941,MM,36816
42941,F,1094607
42942,V,5316
42942,M,0
42942,MM,38776
42942,F,1092647
42943,V,0
42943,M,44092
42943,MM,0
42943,F,1092647
42944,V,0
42944,M,41589
42944,MM,0
42944,F,1092647
42945,V,0
42945,M,39101
42945,MM,0
42945,F,1092647
42946,V,0
42946,M,36656
42946,MM,0
42946,F,1092647
42947,V,0
42947,M,34189
42947,MM,0
42947,F,1092647
42948,V,0
42948,M,31658
42948,MM,0
42948,F,1092647
42949,V,0
42949,M,29177
42949,MM,1722
42949,F,1118532
42950,V,0
42950,M,26708
42950,MM,2697
42950,F,1117557
42951,V,0
42951,M,24202
42951,MM,5631
42951,F,1114623
42952,V,0
42952,M,21713
42952,MM,6682
42952,F,1113572
42953,V,0
42953,M,19269
42953,MM,11239
42953,F,1109015
42954,V,0
42954,M,16771
42954,MM,12757
42954,F,1107497
42955,V,0
42955,M,14279
42955,MM,14379
42955,F,1105875
42956,V,0
42956,M,11720
42956,MM,16336
42956,F,1103918
42957,V,0
42957,M,9186
42957,MM,18616
42957,F,1101638
42958,V,0
42958,M,6674
42958,MM,21188
42958,F,1099066
42959,V,0
42959,M,4484
42959,MM,22688
42959,F,1097566
42960,V,4484
42960,M,0
42960,MM,24636
42960,F,1095618
42961,V,4484
42961,M,0
42961,MM,26118
42961,F,1094136
42962,V,4484
42962,M,0
42962,MM,27769
42962,F,1092485
42963,V,4484
42963,M,0
42963,MM,30191
42963,F,1090063
42964,V,4484
42964,M,0
42964,MM,31461
42964,F,1088793
42965,V,4484
42965,M,0
42965,MM,34379
42965,F,1085875
42966,V,4484
42966,M,0
42966,MM,36150
42966,F,1084104
42967,V,0
42967,M,40634
42967,MM,0
42967,F,1084104
42968,V,0
42968,M,38292
42968,MM,0
42968,F,1084104
42969,V,0
42969,M,35981
42969,MM,0
42969,F,1084104
42970,V,0
42970,M,33705
42970,MM,0
42970,F,1084104
42971,V,0
42971,M,31500
42971,MM,0
42971,F,1084104
42972,V,0
42972,M,29278
42972,MM,0
42972,F,1084104
42973,V,0
42973,M,26985
42973,MM,2784
42973,F,1119632
42974,V,0
42974,M,24730
42974,MM,5360
42974,F,1117056
42975,V,0
42975,M,22566
42975,MM,7296
42975,F,1115120
42976,V,0
42976,M,20259
42976,MM,9776
42976,F,1112640
42977,V,0
42977,M,18009
42977,MM,11473
42977,F,1110943
42978,V,0
42978,M,15798
42978,MM,14856
42978,F,1107560
42979,V,0
42979,M,13456
42979,MM,17296
42979,F,1105120
42980,V,0
42980,M,11227
42980,MM,19611
42980,F,1102805
42981,V,0
42981,M,8955
42981,MM,21437
42981,F,1100979
42982,V,0
42982,M,6673
42982,MM,24149
42982,F,1098267
42983,V,0
42983,M,4501
42983,MM,26019
42983,F,1096397
42984,V,4501
42984,M,0
42984,MM,27284
42984,F,1095132
42985,V,4501
42985,M,0
42985,MM,29462
42985,F,1092954
42986,V,4501
42986,M,0
42986,MM,31085
42986,F,1091331
42987,V,4501
42987,M,0
42987,MM,34169
42987,F,1088247
42988,V,4501
42988,M,0
42988,MM,37324
42988,F,1085092
42989,V,4501
42989,M,0
42989,MM,39191
42989,F,1083225
42990,V,4501
42990,M,0
42990,MM,41366
42990,F,1081050
42991,V,0
42991,M,45149
42991,MM,718
42991,F,1081050
42992,V,0
42992,M,42564
42992,MM,718
42992,F,1081050
42993,V,0
42993,M,40050
42993,MM,718
42993,F,1081050
42994,V,0
42994,M,37518
42994,MM,718
42994,F,1081050
42995,V,0
42995,M,34934
42995,MM,718
42995,F,1081050
42996,V,0
42996,M,32396
42996,MM,718
42996,F,1081050
42997,V,0
42997,M,29882
42997,MM,2289
42997,F,1100669
42998,V,0
42998,M,27468
42998,MM,3709
42998,F,1099249
42999,V,0
42999,M,25040
42999,MM,5558
42999,F,1097400
43000,V,0
43000,M,22525
43000,MM,6398
43000,F,1096560
43001,V,0
43001,M,19952
43001,MM,7479
43001,F,1095479
43002,V,0
43002,M,17485
43002,MM,9313
43002,F,1093645
43003,V,0
43003,M,14957
43003,MM,10377
43003,F,1092581
43004,V,0
43004,M,12536
43004,MM,14010
43004,F,1088948
43005,V,0
43005,M,10005
43005,MM,16595
43005,F,1086363
43006,V,0
43006,M,7435
43006,MM,19616
43006,F,1083342
43007,V,0
43007,M,5062
43007,MM,21566
43007,F,1081392
43008,V,5062
43008,M,0
43008,MM,23386
43008,F,1079572
43009,V,5062
43009,M,0
43009,MM,25987
43009,F,1076971
43010,V,5062
43010,M,0
43010,MM,29082
43010,F,1073876
43011,V,5062
43011,M,0
43011,MM,31274
43011,F,1071684
43012,V,5062
43012,M,0
43012,MM,34826
43012,F,1068132
43013,V,5062
43013,M,0
43013,MM,36005
43013,F,1066953
43014,V,5062
43014,M,0
43014,MM,38577
43014,F,1064381
43015,V,0
43015,M,43323
43015,MM,316
43015,F,1064381
43016,V,0
43016,M,40941
43016,MM,316
43016,F,1064381
43017,V,0
43017,M,38526
43017,MM,316
43017,F,1064381
43018,V,0
43018,M,36077
43018,MM,316
43018,F,1064381
43019,V,0
43019,M,33719
43019,MM,316
43019,F,1064381
43020,V,0
43020,M,31357
43020,MM,316
43020,F,1064381
43021,V,0
43021,M,28948
43021,MM,1110
43021,F,1102562
43022,V,0
43022,M,26538
43022,MM,2552
43022,F,1101120
43023,V,0
43023,M,24161
43023,MM,6967
43023,F,1096705
43024,V,0
43024,M,21754
43024,MM,8240
43024,F,1095432
43025,V,0
43025,M,19255
43025,MM,9091
43025,F,1094581
43026,V,0
43026,M,16885
43026,MM,10727
43026,F,1092945
43027,V,0
43027,M,14515
43027,MM,12092
43027,F,1091580
43028,V,0
43028,M,12094
43028,MM,13231
43028,F,1090441
43029,V,0
43029,M,9551
43029,MM,15106
43029,F,1088566
43030,V,0
43030,M,7135
43030,MM,16774
43030,F,1086898
43031,V,0
43031,M,4882
