farmStrID,d0,d1,t0,t1,size,sizeInf,sizeDead,sizeRemoved
F253,574,609,13788,14633,1812,0,0,0
F78,576,609,13836,14636,1791,0,0,0
F716,574,609,13788,14637,1347,0,0,0
F238,575,609,13812,14639,1287,0,0,0
F252,575,609,13812,14639,1471,0,0,0
F160,575,610,13812,14640,3008,0,0,0
F495,576,610,13836,14640,1769,0,0,0
F840,572,610,13740,14640,953,0,0,0
F1146,574,610,13788,14641,1307,0,0,0
F339,574,610,13788,14642,1056,0,0,0
F569,577,610,13860,14643,1620,0,0,0
F586,575,610,13812,14643,1800,0,0,0
F368,574,610,13788,14643,1805,0,0,0
F247,577,610,13860,14643,1155,0,0,0
F87,577,610,13860,14643,1110,0,0,0
F232,575,610,13812,14644,2323,0,0,0
F102,577,610,13860,14644,1069,0,0,0
F940,575,610,13812,14644,1515,0,0,0
F337,577,610,13860,14645,1003,0,0,0
F877,575,610,13812,14645,1462,0,0,0
F717,575,610,13812,14652,2138,0,0,0
F1084,576,610,13836,14653,1610,0,0,0
F934,577,610,13860,14654,687,0,0,0
F375,577,610,13860,14659,1434,0,0,0
F1123,576,610,13836,14659,1258,0,0,0
F1142,576,610,13836,14661,830,0,0,0
F209,577,610,13860,14662,956,0,0,0
F1068,576,610,13836,14663,758,0,0,0
F1143,576,611,13836,14664,2912,0,0,0
F37,578,611,13884,14664,848,0,0,0
F1025,576,611,13836,14665,1300,0,0,0
F537,576,611,13836,14666,1135,0,0,0
F300,575,611,13812,14666,1409,0,0,0
F239,577,611,13860,14666,1499,0,0,0
F363,577,611,13860,14668,2623,0,0,0
F674,575,611,13812,14668,2034,0,0,0
F198,575,611,13812,14668,1681,0,0,0
F134,577,611,13860,14668,1787,0,0,0
F1132,575,611,13812,14669,1353,0,0,0
F904,575,611,13812,14669,1443,0,0,0
F691,577,611,13860,14677,1842,0,0,0
F431,576,611,13836,14678,1928,0,0,0
F900,577,611,13860,14680,1691,0,0,0
F1043,576,611,13836,14681,1166,0,0,0
F383,577,611,13860,14681,1102,0,0,0
F0,576,611,13836,14682,922,0,0,0
F812,571,611,13716,14683,1703,0,0,0
F573,577,611,13860,14683,1304,0,0,0
F112,576,611,13836,14684,679,0,0,0
F141,578,611,13884,14686,731,0,0,0
F502,577,611,13860,14686,1952,0,0,0
F1197,577,611,13860,14687,994,0,0,0
F188,577,611,13860,14687,1833,0,0,0
F283,578,612,13884,14688,623,0,0,0
F919,579,612,13908,14689,1180,0,0,0
F1168,578,612,13884,14690,1107,0,0,0
F1144,577,612,13860,14690,2016,0,0,0
F939,577,612,13860,14690,1660,0,0,0
F538,579,612,13908,14692,1318,0,0,0
F673,579,612,13908,14692,2183,0,0,0
F234,579,612,13908,14693,875,0,0,0
F910,578,612,13884,14693,1290,0,0,0
F303,577,612,13860,14693,1880,0,0,0
F471,579,612,13908,14693,711,0,0,0
F1059,578,612,13884,14693,1877,0,0,0
F1003,578,612,13884,14693,1603,0,0,0
F106,578,612,13884,14702,1595,0,0,0
F982,579,612,13908,14703,1687,0,0,0
F170,578,612,13884,14706,798,0,0,0
F391,577,612,13860,14706,1348,0,0,0
F1131,577,612,13860,14707,1827,0,0,0
F14,578,612,13884,14708,2527,0,0,0
F388,577,612,13860,14710,1921,0,0,0
F668,579,612,13908,14711,2461,0,0,0
F1148,578,613,13884,14712,825,0,0,0
F296,580,613,13932,14713,1102,0,0,0
F1085,579,613,13908,14715,3106,0,0,0
F894,579,613,13908,14715,2103,0,0,0
F316,579,613,13908,14715,2486,0,0,0
F549,578,613,13884,14717,4018,0,0,0
F978,578,613,13884,14717,1169,0,0,0
F371,578,613,13884,14725,861,0,0,0
F707,580,613,13932,14727,1951,0,0,0
F423,578,613,13884,14728,929,0,0,0
F935,579,613,13908,14729,631,0,0,0
F225,578,613,13884,14729,2075,0,0,0
F848,579,613,13908,14734,783,0,0,0
F576,581,613,13956,14735,1016,0,0,0
F737,581,613,13956,14735,614,0,0,0
F329,578,614,13884,14736,1924,0,0,0
F540,581,614,13956,14737,795,0,0,0
F183,581,614,13956,14737,1148,0,0,0
F103,579,614,13908,14737,2114,0,0,0
F1100,580,614,13932,14737,648,0,0,0
F890,579,614,13908,14738,1672,0,0,0
F1046,581,614,13956,14739,1667,0,0,0
F1066,580,614,13932,14739,938,0,0,0
F655,581,614,13956,14739,819,0,0,0
F1196,580,614,13932,14740,1102,0,0,0
F1128,579,614,13908,14740,2283,0,0,0
F1031,580,614,13932,14740,833,0,0,0
F469,580,614,13932,14741,660,0,0,0
F185,581,614,13956,14741,1834,0,0,0
F452,580,614,13932,14741,961,0,0,0
F915,580,614,13932,14753,1556,0,0,0
F1063,580,614,13932,14753,972,0,0,0
F664,581,614,13956,14754,819,0,0,0
F499,579,614,13908,14754,1435,0,0,0
F1001,581,614,13956,14754,1583,0,0,0
F129,581,614,13956,14754,1236,0,0,0
F907,580,614,13932,14755,1391,0,0,0
F1160,580,614,13932,14755,1025,0,0,0
F755,580,614,13932,14756,1375,0,0,0
F918,582,614,13980,14756,1918,0,0,0
F1057,579,614,13908,14756,2725,0,0,0
F773,580,614,13932,14756,950,0,0,0
F816,579,614,13908,14758,1124,0,0,0
F1127,580,614,13932,14758,1418,0,0,0
F809,580,614,13932,14758,2907,0,0,0
F876,578,614,13884,14758,1886,0,0,0
F641,580,614,13932,14759,2020,0,0,0
F628,580,615,13932,14760,980,0,0,0
F1044,580,615,13932,14760,1183,0,0,0
F652,581,615,13956,14760,2184,0,0,0
F602,581,615,13956,14760,1338,0,0,0
F17,581,615,13956,14761,627,0,0,0
F893,582,615,13980,14761,986,0,0,0
F653,580,615,13932,14762,1515,0,0,0
F467,582,615,13980,14762,2733,0,0,0
F1107,581,615,13956,14762,1258,0,0,0
F584,579,615,13908,14763,1372,0,0,0
F1111,581,615,13956,14763,1079,0,0,0
F1064,579,615,13908,14764,675,0,0,0
F62,579,615,13908,14764,3344,0,0,0
F700,579,615,13908,14765,1783,0,0,0
F1047,580,615,13932,14765,2123,0,0,0
F492,581,615,13956,14765,1700,0,0,0
F1177,581,615,13956,14776,674,0,0,0
F954,581,615,13956,14777,1381,0,0,0
F1095,579,615,13908,14777,1735,0,0,0
F116,580,615,13932,14780,1583,0,0,0
F292,582,615,13980,14782,922,0,0,0
F157,580,615,13932,14783,1110,0,0,0
F801,580,616,13932,14784,2016,0,0,0
F1109,581,616,13956,14784,1989,0,0,0
F1058,582,616,13980,14785,1302,0,0,0
F681,582,616,13980,14785,995,0,0,0
F804,580,616,13932,14785,2364,0,0,0
F115,579,616,13908,14786,1917,0,0,0
F286,583,616,14004,14786,926,0,0,0
F1165,580,616,13932,14786,1340,0,0,0
F212,582,616,13980,14787,1047,0,0,0
F825,580,616,13932,14788,1405,0,0,0
F645,582,616,13980,14788,923,0,0,0
F392,582,616,13980,14788,2050,0,0,0
F34,582,616,13980,14788,1332,0,0,0
F131,582,616,13980,14788,1302,0,0,0
F1019,581,616,13956,14789,632,0,0,0
F1130,581,616,13956,14796,1013,0,0,0
F810,583,616,14004,14804,1578,0,0,0
F930,582,616,13980,14804,1972,0,0,0
F522,582,616,13980,14806,1521,0,0,0
F649,583,616,14004,14807,1095,0,0,0
F95,581,617,13956,14808,1150,0,0,0
F723,583,617,14004,14809,1242,0,0,0
F929,582,617,13980,14809,1392,0,0,0
F479,582,617,13980,14809,2101,0,0,0
F767,584,617,14028,14811,1178,0,0,0
F1033,584,617,14028,14811,1377,0,0,0
F378,582,617,13980,14811,1369,0,0,0
F411,581,617,13956,14812,3234,0,0,0
F266,584,617,14028,14812,1488,0,0,0
F722,583,617,14004,14812,1314,0,0,0
F593,583,617,14004,14813,1560,0,0,0
F711,581,617,13956,14813,1513,0,0,0
F46,582,617,13980,14813,1134,0,0,0
F235,583,617,14004,14813,1489,0,0,0
F210,582,617,13980,14813,1576,0,0,0
F749,584,617,14028,14813,767,0,0,0
F1104,584,617,14028,14813,1147,0,0,0
F944,583,617,14004,14821,1435,0,0,0
F527,582,617,13980,14823,1392,0,0,0
F713,582,617,13980,14826,1629,0,0,0
F913,585,617,14052,14826,757,0,0,0
F153,583,617,14004,14827,936,0,0,0
F1096,583,617,14004,14829,893,0,0,0
F214,584,617,14028,14831,978,0,0,0
F534,583,618,14004,14832,1156,0,0,0
F172,585,618,14052,14832,2029,0,0,0
F822,581,618,13956,14833,1053,0,0,0
F689,583,618,14004,14833,1590,0,0,0
F1117,582,618,13980,14834,1101,0,0,0
F1045,584,618,14028,14834,1255,0,0,0
F909,585,618,14052,14834,1240,0,0,0
F231,583,618,14004,14835,945,0,0,0
F387,585,618,14052,14835,1560,0,0,0
F133,585,618,14052,14836,1811,0,0,0
F1006,585,618,14052,14836,1769,0,0,0
F1065,584,618,14028,14836,1248,0,0,0
F734,585,618,14052,14836,1919,0,0,0
F77,585,618,14052,14836,847,0,0,0
F276,584,618,14028,14837,2232,0,0,0
F1186,584,618,14028,14837,1372,0,0,0
F984,584,618,14028,14837,2528,0,0,0
F1171,582,618,13980,14837,1055,0,0,0
F553,583,618,14004,14837,967,0,0,0
F815,585,618,14052,14844,1657,0,0,0
F695,584,618,14028,14848,2478,0,0,0
F845,579,618,13908,14849,1362,0,0,0
F275,586,618,14076,14852,1555,0,0,0
F1088,584,618,14028,14852,1891,0,0,0
F196,584,618,14028,14853,1293,0,0,0
F783,583,618,14004,14854,1373,0,0,0
F1091,583,618,14004,14855,1673,0,0,0
F901,583,619,14004,14856,1669,0,0,0
F648,585,619,14052,14857,1528,0,0,0
F483,585,619,14052,14857,795,0,0,0
F358,585,619,14052,14857,909,0,0,0
F509,585,619,14052,14858,1044,0,0,0
F874,584,619,14028,14858,2557,0,0,0
F1106,585,619,14052,14858,1253,0,0,0
F557,586,619,14076,14858,1389,0,0,0
F297,585,619,14052,14859,1663,0,0,0
F832,584,619,14028,14859,784,0,0,0
F727,584,619,14028,14859,1116,0,0,0
F328,586,619,14076,14860,1803,0,0,0
F295,585,619,14052,14860,688,0,0,0
F354,585,619,14052,14860,1924,0,0,0
F119,585,619,14052,14861,1487,0,0,0
F855,583,619,14004,14861,1823,0,0,0
F732,585,619,14052,14868,975,0,0,0
F1185,585,619,14052,14869,726,0,0,0
F124,584,619,14028,14872,1068,0,0,0
F834,586,619,14076,14875,724,0,0,0
F511,585,619,14052,14875,857,0,0,0
F842,586,619,14076,14876,909,0,0,0
F781,585,619,14052,14877,1455,0,0,0
F865,585,620,14052,14880,968,0,0,0
F1172,584,620,14028,14880,629,0,0,0
F663,587,620,14100,14880,1667,0,0,0
F356,586,620,14076,14881,1454,0,0,0
F1087,587,620,14100,14881,1384,0,0,0
F1069,585,620,14052,14881,968,0,0,0
F353,585,620,14052,14881,1309,0,0,0
F818,584,620,14028,14881,1032,0,0,0
F435,584,620,14028,14882,1157,0,0,0
F588,584,620,14028,14882,1364,0,0,0
F857,584,620,14028,14883,1654,0,0,0
F814,586,620,14076,14883,2424,0,0,0
F1005,587,620,14100,14883,1744,0,0,0
F1152,586,620,14076,14884,1239,0,0,0
F478,585,620,14052,14884,971,0,0,0
F533,585,620,14052,14884,2005,0,0,0
F775,585,620,14052,14884,2193,0,0,0
F793,587,620,14100,14885,2255,0,0,0
F126,587,620,14100,14885,2022,0,0,0
F416,584,620,14028,14885,1121,0,0,0
F562,585,620,14052,14892,1148,0,0,0
F98,587,620,14100,14894,1271,0,0,0
F1092,587,620,14100,14899,1889,0,0,0
F488,588,620,14124,14901,2498,0,0,0
F370,587,620,14100,14902,1427,0,0,0
F364,586,620,14076,14902,2452,0,0,0
F685,586,620,14076,14902,1279,0,0,0
F528,586,620,14076,14902,1909,0,0,0
F128,586,620,14076,14903,1497,0,0,0
F405,588,620,14124,14903,842,0,0,0
F1122,587,621,14100,14905,1485,0,0,0
F926,586,621,14076,14906,2277,0,0,0
F1140,586,621,14076,14907,2115,0,0,0
F287,585,621,14052,14907,921,0,0,0
F313,586,621,14076,14907,1904,0,0,0
F937,586,621,14076,14907,1461,0,0,0
F237,587,621,14100,14908,1143,0,0,0
F618,586,621,14076,14908,1214,0,0,0
F171,587,621,14100,14908,1358,0,0,0
F1176,586,621,14076,14909,624,0,0,0
F610,585,621,14052,14909,1762,0,0,0
F1061,587,621,14100,14909,1942,0,0,0
F620,587,621,14100,14909,1026,0,0,0
F407,588,621,14124,14909,1098,0,0,0
F897,586,621,14076,14917,1355,0,0,0
F967,587,621,14100,14919,1569,0,0,0
F543,586,621,14076,14919,1168,0,0,0
F192,588,621,14124,14921,1190,0,0,0
F545,588,621,14124,14924,611,0,0,0
F218,587,621,14100,14924,1265,0,0,0
F463,588,621,14124,14925,604,0,0,0
F753,586,621,14076,14925,1607,0,0,0
F258,588,622,14124,14928,1705,0,0,0
F870,588,622,14124,14929,1593,0,0,0
F294,589,622,14148,14930,1182,0,0,0
F152,587,622,14100,14930,1842,0,0,0
F284,587,622,14100,14930,3214,0,0,0
F412,589,622,14148,14931,2022,0,0,0
F1137,586,622,14076,14931,1479,0,0,0
F729,588,622,14124,14931,1594,0,0,0
F496,587,622,14100,14932,1616,0,0,0
F121,587,622,14100,14932,824,0,0,0
F290,586,622,14076,14933,1670,0,0,0
F1153,588,622,14124,14933,2115,0,0,0
F862,587,622,14100,14933,1688,0,0,0
F724,587,622,14100,14943,1029,0,0,0
F1017,587,622,14100,14947,1147,0,0,0
F336,589,622,14148,14947,1576,0,0,0
F118,587,622,14100,14948,1563,0,0,0
F678,588,622,14124,14949,636,0,0,0
F640,590,622,14172,14949,1470,0,0,0
F273,589,622,14148,14949,1944,0,0,0
F882,586,622,14076,14950,1947,0,0,0
F559,590,622,14172,14950,804,0,0,0
F999,588,622,14124,14951,644,0,0,0
F974,590,622,14172,14951,1207,0,0,0
F764,589,623,14148,14952,1265,0,0,0
F199,590,623,14172,14952,1132,0,0,0
F342,588,623,14124,14953,824,0,0,0
F1108,587,623,14100,14953,1233,0,0,0
F206,587,623,14100,14953,1025,0,0,0
F744,587,623,14100,14954,1429,0,0,0
F676,589,623,14148,14954,723,0,0,0
F625,588,623,14124,14955,663,0,0,0
F1053,589,623,14148,14956,1791,0,0,0
F309,588,623,14124,14956,2908,0,0,0
F347,589,623,14148,14956,2225,0,0,0
F1170,588,623,14124,14957,1391,0,0,0
F11,588,623,14124,14957,1294,0,0,0
F1082,590,623,14172,14957,1493,0,0,0
F575,590,623,14172,14957,1106,0,0,0
F1093,588,623,14124,14964,649,0,0,0
F1159,588,623,14124,14966,800,0,0,0
F677,589,623,14148,14968,1501,0,0,0
F1164,588,623,14124,14969,1098,0,0,0
F782,590,623,14172,14970,1455,0,0,0
F669,591,623,14196,14974,1414,0,0,0
F261,588,623,14124,14975,1799,0,0,0
F459,589,624,14148,14977,2731,0,0,0
F994,590,624,14172,14978,1773,0,0,0
F7,589,624,14148,14979,2064,0,0,0
F1151,589,624,14148,14979,1454,0,0,0
F213,591,624,14196,14979,2121,0,0,0
F1039,589,624,14148,14979,2137,0,0,0
F491,590,624,14172,14980,1036,0,0,0
F792,589,624,14148,14980,2075,0,0,0
F947,589,624,14148,14981,3061,0,0,0
F790,590,624,14172,14981,1800,0,0,0
F881,591,624,14196,14981,1398,0,0,0
F887,591,624,14196,14988,923,0,0,0
F525,590,624,14172,14990,1046,0,0,0
F51,591,624,14196,14992,1059,0,0,0
F1190,589,624,14148,14992,941,0,0,0
F758,592,624,14220,14993,1075,0,0,0
F1023,589,624,14148,14993,997,0,0,0
F66,589,624,14148,14996,1291,0,0,0
F55,591,624,14196,14997,1348,0,0,0
F568,591,624,14196,14997,1284,0,0,0
F384,589,624,14148,14997,717,0,0,0
F80,590,624,14172,14999,1339,0,0,0
F965,591,624,14196,14999,2688,0,0,0
F521,592,625,14220,15001,1681,0,0,0
F824,592,625,14220,15002,1020,0,0,0
F683,591,625,14196,15002,1997,0,0,0
F690,591,625,14196,15002,1553,0,0,0
F113,591,625,14196,15002,1660,0,0,0
F1189,592,625,14220,15002,2169,0,0,0
F956,590,625,14172,15003,1307,0,0,0
F6,590,625,14172,15003,874,0,0,0
F229,591,625,14196,15003,2250,0,0,0
F395,590,625,14172,15004,997,0,0,0
F1110,590,625,14172,15004,2662,0,0,0
F249,590,625,14172,15005,722,0,0,0
F1101,589,625,14148,15005,1686,0,0,0
F180,591,625,14196,15005,2919,0,0,0
F1103,591,625,14196,15005,1544,0,0,0
F144,590,625,14172,15022,1936,0,0,0
F1010,590,625,14172,15023,1075,0,0,0
F1060,593,626,14244,15024,1087,0,0,0
F138,591,626,14196,15024,3223,0,0,0
F603,591,626,14196,15024,1716,0,0,0
F757,592,626,14220,15025,726,0,0,0
F414,591,626,14196,15025,1901,0,0,0
F513,592,626,14220,15025,1985,0,0,0
F1015,591,626,14196,15025,1932,0,0,0
F439,591,626,14196,15026,2762,0,0,0
F221,591,626,14196,15026,1305,0,0,0
F806,590,626,14172,15026,1764,0,0,0
F174,593,626,14244,15027,1846,0,0,0
F1070,590,626,14172,15028,1348,0,0,0
F752,593,626,14244,15028,1555,0,0,0
F99,591,626,14196,15028,2802,0,0,0
F38,592,626,14220,15029,930,0,0,0
F961,593,626,14244,15029,1650,0,0,0
F418,592,626,14220,15043,1218,0,0,0
F1199,589,626,14148,15044,3915,0,0,0
F291,594,626,14268,15045,1282,0,0,0
F117,592,626,14220,15046,971,0,0,0
F301,591,626,14196,15046,1236,0,0,0
F462,593,626,14244,15046,2281,0,0,0
F908,592,626,14220,15047,2499,0,0,0
F5,593,626,14244,15047,1123,0,0,0
F684,593,626,14244,15047,2055,0,0,0
F200,592,627,14220,15048,1112,0,0,0
F1037,592,627,14220,15050,772,0,0,0
F1040,592,627,14220,15050,958,0,0,0
F373,592,627,14220,15050,911,0,0,0
F697,593,627,14244,15050,721,0,0,0
F379,594,627,14268,15051,1373,0,0,0
F651,593,627,14244,15051,729,0,0,0
F768,591,627,14196,15051,1023,0,0,0
F975,593,627,14244,15051,720,0,0,0
F503,591,627,14196,15051,1234,0,0,0
F18,593,627,14244,15052,1963,0,0,0
F846,591,627,14196,15052,1210,0,0,0
F1145,593,627,14244,15052,994,0,0,0
F1067,593,627,14244,15052,1287,0,0,0
F998,593,627,14244,15052,1064,0,0,0
F442,591,627,14196,15052,1427,0,0,0
F176,593,627,14244,15052,664,0,0,0
F871,591,627,14196,15052,939,0,0,0
F1149,593,627,14244,15053,1414,0,0,0
F1179,592,627,14220,15053,1068,0,0,0
F883,593,627,14244,15053,2876,0,0,0
F1097,591,627,14196,15053,1940,0,0,0
F382,591,627,14196,15053,1912,0,0,0
F964,594,627,14268,15061,898,0,0,0
F227,592,627,14220,15065,740,0,0,0
F617,593,627,14244,15065,2417,0,0,0
F100,592,627,14220,15066,2547,0,0,0
F1133,592,627,14220,15066,1826,0,0,0
F415,592,627,14220,15066,1418,0,0,0
F896,593,627,14244,15067,1585,0,0,0
F322,595,627,14292,15069,1646,0,0,0
F82,593,628,14244,15072,1795,0,0,0
F828,594,628,14268,15074,1533,0,0,0
F455,593,628,14244,15074,1348,0,0,0
F15,594,628,14268,15075,990,0,0,0
F335,594,628,14268,15075,1920,0,0,0
F444,594,628,14268,15076,623,0,0,0
F1072,595,628,14292,15076,2093,0,0,0
F41,594,628,14268,15077,1363,0,0,0
F703,595,628,14292,15077,697,0,0,0
F627,595,628,14292,15077,1329,0,0,0
F779,593,628,14244,15077,2762,0,0,0
F555,593,628,14244,15077,917,0,0,0
F542,593,628,14244,15086,1479,0,0,0
F662,593,628,14244,15087,738,0,0,0
F988,595,628,14292,15088,1130,0,0,0
F868,595,628,14292,15088,945,0,0,0
F406,594,628,14268,15089,949,0,0,0
F16,595,628,14292,15091,2750,0,0,0
F1028,594,628,14268,15091,1804,0,0,0
F671,595,628,14292,15092,817,0,0,0
F222,595,628,14292,15092,719,0,0,0
F305,595,628,14292,15093,1639,0,0,0
F39,594,628,14268,15094,1637,0,0,0
F996,594,628,14268,15095,921,0,0,0
F987,594,628,14268,15095,630,0,0,0
F623,594,628,14268,15095,1530,0,0,0
F629,593,629,14244,15096,1486,0,0,0
F92,594,629,14268,15096,667,0,0,0
F430,594,629,14268,15097,1119,0,0,0
F970,596,629,14316,15097,1262,0,0,0
F570,593,629,14244,15097,1543,0,0,0
F122,593,629,14244,15098,1842,0,0,0
F945,596,629,14316,15098,1743,0,0,0
F269,593,629,14244,15098,1022,0,0,0
F718,594,629,14268,15098,920,0,0,0
F58,596,629,14316,15098,998,0,0,0
F398,595,629,14292,15098,2058,0,0,0
F190,593,629,14244,15098,782,0,0,0
F1112,594,629,14268,15099,909,0,0,0
F872,594,629,14268,15099,999,0,0,0
F1089,595,629,14292,15100,649,0,0,0
F424,594,629,14268,15100,1429,0,0,0
F667,596,629,14316,15100,789,0,0,0
F1192,593,629,14244,15100,1017,0,0,0
F333,595,629,14292,15100,914,0,0,0
F173,593,629,14244,15100,857,0,0,0
F1174,593,629,14244,15101,1185,0,0,0
F315,594,629,14268,15101,1771,0,0,0
F720,594,629,14268,15109,933,0,0,0
F376,594,629,14268,15110,1884,0,0,0
F120,595,629,14292,15113,657,0,0,0
F600,596,629,14316,15113,2381,0,0,0
F49,594,629,14268,15114,1085,0,0,0
F774,594,629,14268,15115,1395,0,0,0
F512,594,629,14268,15115,974,0,0,0
F680,596,629,14316,15117,1918,0,0,0
F404,597,629,14340,15119,1414,0,0,0
F79,597,629,14340,15119,1055,0,0,0
F682,596,630,14316,15121,1280,0,0,0
F1076,594,630,14268,15121,982,0,0,0
F446,596,630,14316,15121,973,0,0,0
F738,596,630,14316,15122,2338,0,0,0
F1052,595,630,14292,15122,1685,0,0,0
F1021,596,630,14316,15122,1411,0,0,0
F771,597,630,14340,15123,3121,0,0,0
F369,596,630,14316,15123,1010,0,0,0
F441,595,630,14292,15125,2148,0,0,0
F1141,596,630,14316,15125,2592,0,0,0
F1038,597,630,14340,15125,2129,0,0,0
F278,595,630,14292,15136,983,0,0,0
F68,596,630,14316,15137,728,0,0,0
F71,597,630,14340,15140,2259,0,0,0
F928,596,630,14316,15142,1542,0,0,0
F168,595,630,14292,15142,1423,0,0,0
F770,597,631,14340,15144,1513,0,0,0
F777,598,631,14364,15144,1798,0,0,0
F631,597,631,14340,15145,2495,0,0,0
F326,595,631,14292,15146,1475,0,0,0
F889,596,631,14316,15147,1203,0,0,0
F1135,596,631,14316,15147,1891,0,0,0
F985,597,631,14340,15147,1299,0,0,0
F97,597,631,14340,15148,2098,0,0,0
F101,597,631,14340,15148,1458,0,0,0
F334,597,631,14340,15148,1158,0,0,0
F74,597,631,14340,15148,1189,0,0,0
F377,597,631,14340,15148,2256,0,0,0
F360,597,631,14340,15148,1672,0,0,0
F484,596,631,14316,15149,1732,0,0,0
F605,596,631,14316,15149,1578,0,0,0
F270,596,631,14316,15149,646,0,0,0
F604,596,631,14316,15149,1228,0,0,0
F89,597,631,14340,15149,2125,0,0,0
F843,595,631,14292,15156,1667,0,0,0
F1147,598,631,14364,15157,1028,0,0,0
F784,599,631,14388,15159,1146,0,0,0
F704,597,631,14340,15161,760,0,0,0
F1187,598,631,14364,15161,641,0,0,0
F709,596,631,14316,15166,2387,0,0,0
F672,598,631,14364,15167,1850,0,0,0
F182,596,632,14316,15168,1661,0,0,0
F42,599,632,14388,15168,1343,0,0,0
F302,598,632,14364,15168,1133,0,0,0
F280,598,632,14364,15169,862,0,0,0
F1157,597,632,14340,15169,1191,0,0,0
F1024,597,632,14340,15170,2968,0,0,0
F609,598,632,14364,15170,2245,0,0,0
F1,598,632,14364,15170,1903,0,0,0
F85,598,632,14364,15171,3451,0,0,0
F1150,599,632,14388,15171,1923,0,0,0
F490,597,632,14340,15171,1772,0,0,0
F4,596,632,14316,15172,1983,0,0,0
F246,598,632,14364,15172,1016,0,0,0
F968,599,632,14388,15172,2319,0,0,0
F1086,598,632,14364,15172,1809,0,0,0
F54,598,632,14364,15173,1662,0,0,0
F902,597,632,14340,15173,1085,0,0,0
F688,597,632,14340,15180,1072,0,0,0
F1007,598,632,14364,15184,1001,0,0,0
F1175,595,632,14292,15184,1548,0,0,0
F165,599,632,14388,15185,766,0,0,0
F820,598,632,14364,15186,747,0,0,0
F1155,599,632,14388,15186,628,0,0,0
F797,597,632,14340,15189,2017,0,0,0
F244,600,632,14412,15191,837,0,0,0
F599,598,633,14364,15192,1080,0,0,0
F127,599,633,14388,15192,1261,0,0,0
F220,597,633,14340,15192,1731,0,0,0
F819,598,633,14364,15193,1161,0,0,0
F821,600,633,14412,15193,782,0,0,0
F1161,597,633,14340,15194,1618,0,0,0
F1004,598,633,14364,15195,2060,0,0,0
F306,597,633,14340,15195,1492,0,0,0
F1193,594,633,14268,15195,1406,0,0,0
F931,598,633,14364,15195,1346,0,0,0
F591,598,633,14364,15196,1979,0,0,0
F817,598,633,14364,15196,1999,0,0,0
F440,600,633,14412,15197,795,0,0,0
F905,598,633,14364,15205,1004,0,0,0
F1055,600,633,14412,15205,695,0,0,0
F580,600,633,14412,15206,1859,0,0,0
F639,598,633,14364,15206,1107,0,0,0
F583,599,633,14388,15207,2058,0,0,0
F800,600,633,14412,15214,1605,0,0,0
F186,600,633,14412,15214,1204,0,0,0
F21,599,633,14388,15215,1493,0,0,0
F989,598,634,14364,15216,3070,0,0,0
F756,598,634,14364,15217,1582,0,0,0
F585,599,634,14388,15217,1641,0,0,0
F64,600,634,14412,15219,1895,0,0,0
F577,601,634,14436,15219,1766,0,0,0
F835,601,634,14436,15220,2200,0,0,0
F566,600,634,14412,15221,3092,0,0,0
F1094,598,634,14364,15221,1615,0,0,0
F224,600,634,14412,15221,722,0,0,0
F829,600,634,14412,15231,886,0,0,0
F498,601,634,14436,15232,965,0,0,0
F658,601,634,14436,15233,930,0,0,0
F470,602,634,14460,15235,1288,0,0,0
F642,600,634,14412,15237,1527,0,0,0
F402,601,634,14436,15238,1055,0,0,0
F449,601,634,14436,15238,1170,0,0,0
F977,599,634,14388,15239,1153,0,0,0
F372,600,635,14412,15240,1887,0,0,0
F992,601,635,14436,15240,1025,0,0,0
F546,600,635,14412,15240,2761,0,0,0
F3,601,635,14436,15241,1967,0,0,0
F195,599,635,14388,15241,1244,0,0,0
F1083,602,635,14460,15243,1665,0,0,0
F1049,599,635,14388,15243,1696,0,0,0
F260,602,635,14460,15243,3464,0,0,0
F551,599,635,14388,15243,1845,0,0,0
F154,602,635,14460,15244,1428,0,0,0
F708,602,635,14460,15244,1570,0,0,0
F650,601,635,14436,15245,673,0,0,0
F851,598,635,14364,15245,2544,0,0,0
F863,601,635,14436,15254,1247,0,0,0
F966,601,635,14436,15256,2138,0,0,0
F544,602,635,14460,15258,1329,0,0,0
F766,600,635,14412,15259,1305,0,0,0
F912,602,635,14460,15260,1062,0,0,0
F72,601,635,14436,15261,994,0,0,0
F852,598,635,14364,15263,716,0,0,0
F158,602,635,14460,15263,2104,0,0,0
F923,603,636,14484,15264,1045,0,0,0
F948,601,636,14436,15264,2866,0,0,0
F325,602,636,14460,15265,1538,0,0,0
F350,603,636,14484,15265,1521,0,0,0
F30,602,636,14460,15266,1164,0,0,0
F57,602,636,14460,15267,1728,0,0,0
F1078,602,636,14460,15267,1211,0,0,0
F1114,601,636,14436,15268,2824,0,0,0
F69,600,636,14412,15268,1309,0,0,0
F137,600,636,14412,15268,1160,0,0,0
F142,603,636,14484,15269,1764,0,0,0
F493,601,636,14436,15277,1269,0,0,0
F317,604,636,14508,15285,1665,0,0,0
F429,602,636,14460,15286,1584,0,0,0
F922,602,636,14460,15287,600,0,0,0
F396,603,637,14484,15288,861,0,0,0
F245,601,637,14436,15288,708,0,0,0
F308,603,637,14484,15288,2112,0,0,0
F236,603,637,14484,15288,1590,0,0,0
F891,603,637,14484,15289,1145,0,0,0
F839,602,637,14460,15289,867,0,0,0
